Vibration_01,Vibration_02,Vibration_03,Temperature_01,RPM_Sensor_01,Failure Type,Target,Failure Type Name
5.477482709,4.62113056,3.045330007,37.14919582,441.9640996,3,0,No Failure
3.420583995,2.79039289,4.70749428,41.21961973,418.5195456,3,0,No Failure
3.686165124,4.038356259,6.057767203,35.95892504,415.6789158,3,0,No Failure
2.801581574,6.664172091,7.566589245,35.65134226,381.8165864,3,0,No Failure
5.113038339,4.08377591,4.595932389,29.85950686,364.9541016,2,1,Drill Issue
6.339021807,3.463862142,3.758773705,39.86722443,381.7225458,3,0,No Failure
3.941800398,2.17243189,4.545435113,40.36870288,400.2998947,3,0,No Failure
5.948616822,4.862073049,6.126811011,28.72889918,358.9342107,3,0,No Failure
4.256034276,2.935019613,4.328999279,29.88817883,352.7320274,3,0,No Failure
7.135906562,6.093487035,7.254626394,42.59395522,397.0828073,3,0,No Failure
6.812240408,6.447238749,7.99489566,34.09701867,438.577548,3,0,No Failure
4.741735965,7.146132281,6.660940626,44.9274086,361.8151433,3,0,No Failure
6.404302924,4.712972629,5.910278959,31.24487782,444.8474657,3,0,No Failure
6.996695797,4.331307804,3.501600128,33.52501703,354.5747664,3,0,No Failure
5.475061129,6.410149242,7.17806288,33.30629035,370.7459051,3,0,No Failure
4.494845158,5.892412994,5.044681327,27.0786984,439.8905833,3,0,No Failure
4.941472727,6.658162653,2.144502185,30.78298396,364.7690517,3,0,No Failure
6.335849411,3.119657751,7.513543343,28.07252809,437.2901177,3,0,No Failure
2.192466151,7.578217965,7.609064097,45.08231062,384.863781,3,0,No Failure
5.275081351,2.348438754,2.100945444,45.17639615,384.9832726,3,0,No Failure
4.25801381,3.150662076,7.575989458,36.03861897,443.3225523,3,0,No Failure
5.567215739,5.420715683,5.790249979,28.62667266,442.2652859,3,0,No Failure
2.758861457,5.497355017,4.595155462,37.26452689,372.4928005,3,0,No Failure
2.474896479,4.725830029,2.896278958,40.0138186,370.2310072,3,0,No Failure
7.075286333,4.869829273,7.388827555,29.96499271,364.087464,3,0,No Failure
4.490361576,4.728386468,5.642031828,41.28840058,409.7301074,3,0,No Failure
7.8865212,2.400011737,2.08604632,34.9410642,369.3803087,3,0,No Failure
4.424740898,2.970317346,4.022230118,42.37312163,421.3891749,3,0,No Failure
4.130733942,7.985260895,7.832194871,37.83415653,441.4883616,3,0,No Failure
7.256413479,2.355294423,7.276065553,39.3467578,357.7914044,3,0,No Failure
4.061238953,3.018818422,3.717826372,43.40015452,376.358446,3,0,No Failure
2,6.298589427,2.171983016,30.21063504,354.9270316,2,1,Drill Issue
2,7.041965571,2.756388336,33.19924863,330.5520681,2,1,Drill Issue
6.064761404,6.256136795,6.849397941,36.14259574,443.6843021,3,0,No Failure
3.341196067,5.474053931,7.877385574,29.62150666,421.5156631,3,0,No Failure
5.353771171,7.531718071,3.514577033,31.2884306,428.6700497,3,0,No Failure
4.462750475,2.67911681,5.657451739,48.74959605,400.052655,3,0,No Failure
3.88327102,5.118289776,3.946970534,42.64310034,379.4394407,3,0,No Failure
2.98616882,6.967804015,5.347291788,34.11542796,441.3843007,3,0,No Failure
3.051094168,7.10105925,7.448966836,27.75818505,390.9467339,3,0,No Failure
4.013497959,2,2,34.46177483,448.624916,1,1,Trimmer Bearing Fault
7.773927137,3.818440233,3.561607771,43.30841203,398.291215,3,0,No Failure
2,2.840682038,7.616795082,40.41998142,378.9256177,2,1,Drill Issue
7.249640196,3.177820768,3.795520729,30.96244677,447.0938874,1,1,Trimmer Bearing Fault
4.058860294,4.878050531,2.709314891,44.01243906,422.78693,3,0,No Failure
4.252962995,2.439796462,3.300761364,37.10175028,437.7062213,1,1,Trimmer Bearing Fault
2.125121433,6.080504609,7.365330068,45.14406942,369.527171,3,0,No Failure
3.514157667,7.884151714,2.265650701,28.49339183,396.9182977,3,0,No Failure
4.018951033,2.417458384,7.221528592,29.73295914,358.5963813,3,0,No Failure
6.276311047,4.791400062,3.432796484,32.68612778,388.6251282,1,1,Trimmer Bearing Fault
2.993775266,7.246539717,7.187624313,29.06574207,447.0273142,3,0,No Failure
3.767954784,3.131913568,2.407252883,47.34966528,386.9683395,3,0,No Failure
5.091457879,6.175385403,3.509169034,34.45704164,367.1777296,3,0,No Failure
7.545956645,5.146906003,4.270540115,28.24221765,409.426011,3,0,No Failure
7.39237428,3.306076855,2.034640226,36.76828075,441.6302153,3,0,No Failure
4.620022515,7.995372026,2.813962991,44.35652873,433.8715669,3,0,No Failure
6.458653405,6.695792653,5.448391759,27.91527734,403.2326185,3,0,No Failure
6.802569716,4.738455454,2.993724728,34.12485906,439.3022795,3,0,No Failure
6.938936398,7.923790278,6.286579514,42.56504397,399.1427171,3,0,No Failure
3.828486889,3.229058653,2.204510116,34.75276879,386.5787465,3,0,No Failure
7.666668655,4.721587074,4.484532572,48.09146104,358.5005324,3,0,No Failure
3.26291753,4.027065547,7.543195243,34.52643394,368.2492478,3,0,No Failure
4.003139143,5.539071353,7.929090168,48.50867686,350.8507228,3,0,No Failure
5.341157003,5.846743163,5.946726292,43.08735262,430.7828318,3,0,No Failure
3.094814017,2.097177802,4.081289283,47.29406781,360.8566643,1,1,Trimmer Bearing Fault
3.936175965,5.102011497,5.212297337,42.74342605,367.8122305,3,0,No Failure
6.347356253,2,4.929943505,43.51821972,371.609458,1,1,Trimmer Bearing Fault
4.591404929,7.602365088,6.386038511,38.11107192,393.8869251,2,1,Drill Issue
2.079626401,4.78062409,7.014990419,44.03700721,352.9743925,3,0,No Failure
6.336091074,7.697468153,3.680731858,28.85085336,448.6027015,3,0,No Failure
5.889590137,4.163781936,2.723197911,41.89765231,398.6854642,3,0,No Failure
3.419368619,7.375565303,2.274806219,43.36623351,351.6245352,3,0,No Failure
7.807690617,6.544200419,4.292769188,32.49114926,380.0950208,3,0,No Failure
7.147948813,5.572003564,3.214266374,27.64276993,355.3570926,3,0,No Failure
3.345959575,2.437056183,4.094255724,27.86558421,435.1228069,3,0,No Failure
5.672555172,6.587352819,2.825175681,39.87702716,439.3581372,3,0,No Failure
3.888680605,2.500875545,4.370259797,34.5932383,432.9989777,3,0,No Failure
2.477718117,2.645398633,4.343263071,40.87305654,351.9492569,3,0,No Failure
7.512164518,5.402598541,6.134688187,44.15947942,418.1636816,3,0,No Failure
4.664347682,4.606782035,4.725434468,41.72841388,420.8102555,3,0,No Failure
5.610640852,2.788668058,4.598098441,36.63964951,398.8422486,3,0,No Failure
5.641814916,5.118049731,5.349877023,34.53995201,350.5925062,3,0,No Failure
3.919030348,6.321128831,4.487810465,36.38164352,405.9756621,3,0,No Failure
7.899914674,5.845149776,6.589098107,34.93488085,377.4962486,3,0,No Failure
3.621338081,4.782578989,5.972109404,35.55069311,408.196576,3,0,No Failure
7.310163974,6.660480026,4.756805596,42.53095343,364.4508672,3,0,No Failure
2.90846145,3.907937562,6.181805493,35.21843774,446.9934074,3,0,No Failure
7.119231922,7.800148041,2.315778276,38.13967928,394.7851646,3,0,No Failure
4.845975447,5.237689229,3.418460522,39.45670399,380.2862877,3,0,No Failure
2.270128659,3.95714052,3.041054622,43.42268414,439.4682711,3,0,No Failure
2.916692969,3.180211462,5.805711681,27.91937148,394.0295745,3,0,No Failure
2.55441148,5.421787334,3.439571787,42.32974351,431.9149622,3,0,No Failure
2.951216042,4.569862372,6.389277085,32.52342442,366.9064652,3,0,No Failure
7.252583118,2,4.504449591,49.36029577,386.4408711,1,1,Trimmer Bearing Fault
2.480736478,2,3.326529526,47.51687101,363.9418472,1,1,Trimmer Bearing Fault
7.346648738,3.456664958,3.382200274,29.15073229,410.6347459,3,0,No Failure
4.02125457,7.778631041,3.733835011,37.17719962,372.9298945,3,0,No Failure
4.853464139,2.20176363,4.802102033,45.29166591,416.0641545,3,0,No Failure
3.858722321,3.290167366,2.122064618,30.86089995,399.8889052,3,0,No Failure
6.912179245,7.500211749,7.296645985,28.55473574,389.4536387,3,0,No Failure
3.3349027,6.780968666,4.649129214,37.86342819,398.3420784,3,0,No Failure
4.242115874,2.149120389,3.790596071,37.526547,444.5192281,3,0,No Failure
2.311669612,5.591564942,5.874090395,43.15907995,449.2226472,3,0,No Failure
6.783405661,5.89574415,4.55037575,47.77373262,361.2491833,3,0,No Failure
4.455921337,2.919843171,3.276352406,43.80298499,409.2272222,3,0,No Failure
3.22131001,2.952187896,7.167882792,38.75033943,402.5881202,3,0,No Failure
5.576085557,3.648501132,7.393128616,32.59817958,406.0434735,3,0,No Failure
2.050570892,3.492432527,2,37.21448385,434.7188731,1,1,Trimmer Bearing Fault
5.168662152,4.341560755,6.703655199,47.57197299,367.7186631,3,0,No Failure
4.748134281,7.788705009,6.920022792,31.29290047,408.9643684,3,0,No Failure
7.528467332,2,3.209182243,32.97393509,366.0447639,1,1,Trimmer Bearing Fault
3.369557035,4.680131457,4.043214326,34.08916078,376.6600822,3,0,No Failure
2.811262984,6.597202588,6.033102094,31.17747621,403.6983383,3,0,No Failure
5.810375536,5.431806999,4.517903021,37.49343525,431.3912141,3,0,No Failure
2,4.248182118,7.952278867,37.259226,351.7322603,2,1,Drill Issue
7.575224558,2.850169191,7.504898896,37.09857397,389.8362664,3,0,No Failure
4.358829213,2.581917121,3.01234268,31.57615741,360.4102352,3,0,No Failure
2.733387342,3.079348071,3.753366316,40.85357558,388.3250476,3,0,No Failure
2.826157624,3.295852727,7.992794829,49.30283564,396.8212504,3,0,No Failure
6.307384927,6.851186221,2.631275368,48.63363877,443.5647418,3,0,No Failure
2.789766205,7.355336932,5.922439518,40.50128716,407.9635679,3,0,No Failure
5.309393835,6.020701011,7.071179099,32.38463282,428.3163159,3,0,No Failure
5.587075317,2.628928144,7.230846504,32.73889254,423.058382,1,1,Trimmer Bearing Fault
6.746748184,3.502551699,4.66925027,38.18843937,404.8936107,3,0,No Failure
4.164592877,3.487911111,7.565702311,41.10329863,434.6507733,3,0,No Failure
4.464064955,7.82087936,2.51590493,38.92285204,425.1955639,3,0,No Failure
7.513860909,2.119411131,2.133144715,46.75534472,415.4215317,3,0,No Failure
4.488772742,7.60927518,7.199327787,47.96411023,375.1146879,3,0,No Failure
4.375053673,2.197487242,5.947497371,48.27881228,439.0707254,3,0,No Failure
5.59042342,7.47431508,3.457846,47.22341838,404.6713426,3,0,No Failure
4.819400279,6.699277202,7.84750381,33.40742874,400.1980422,3,0,No Failure
4.708442053,4.181234491,2.136445441,48.53037829,373.1941355,3,0,No Failure
5.629990413,7.028715095,4.288963573,40.21774694,380.4018683,3,0,No Failure
3.359620719,6.955156466,5.86127853,28.09196524,434.3208915,3,0,No Failure
2,6.043442083,2.560337685,36.95184748,360.5578475,2,1,Drill Issue
2.048336986,6.326892257,7.256604386,47.96044967,440.742325,3,0,No Failure
2.040496601,2.218961102,6.650872019,47.54944122,433.4004261,3,0,No Failure
2.600114204,7.35959943,2.963894756,27.61230168,382.5142788,2,1,Drill Issue
3.366445885,6.136700495,7.226566178,44.70002864,367.7390266,3,0,No Failure
7.448953874,6.616848272,2.95207725,38.20530639,365.5647333,3,0,No Failure
7.789375144,6.184864293,3.065120495,31.77000543,417.0962945,3,0,No Failure
7.065002726,6.981202764,3.216388484,49.89232205,351.7814021,3,0,No Failure
6.093311409,6.980229339,5.063654335,29.50793628,361.0136652,3,0,No Failure
4.856154333,4.116974861,7.284885918,33.89805716,427.878195,3,0,No Failure
3.827043902,4.039851211,4.811901739,43.60239612,400.8426215,3,0,No Failure
5.547590184,7.607549405,4.879536709,39.28068191,353.2338704,3,0,No Failure
2.003789547,2.154525364,7.448526934,36.61729061,410.75725,3,0,No Failure
5.783663632,5.234437498,4.347879488,34.63254882,390.0660439,3,0,No Failure
3.564669781,3.977535439,7.248353423,40.48906019,366.4520063,3,0,No Failure
7.304065891,2.965637738,7.406822476,37.85622911,378.6101462,3,0,No Failure
6.261753483,3.251571097,3.833992578,36.16836066,427.4568147,3,0,No Failure
5.988378656,3.766543375,6.401070653,30.75498932,365.5271315,3,0,No Failure
4.989580318,4.009994886,6.167516569,31.63203447,398.1311913,1,1,Trimmer Bearing Fault
2.495381031,4.293270181,5.937501491,40.03413055,412.49448,3,0,No Failure
4.231419316,2.06871544,5.998009989,37.55314915,393.0659514,3,0,No Failure
3.131347762,5.810897617,5.485123977,47.55723434,376.9525307,3,0,No Failure
3.774026401,7.164113976,4.331852705,33.19783928,369.9324924,3,0,No Failure
7.04785726,3.254292457,5.526688966,27.72620076,363.8773591,3,0,No Failure
3.600479082,3.487002784,5.649881988,35.63226852,435.2113518,3,0,No Failure
6.934846247,3.827550656,4.909517575,44.59726149,439.6614297,3,0,No Failure
6.962682091,6.305294303,2.111850626,40.58848447,397.3891976,1,1,Trimmer Bearing Fault
5.605926331,2.983328443,5.10926743,31.79970722,414.4709401,3,0,No Failure
5.41153985,6.025650065,2.047356255,48.11363371,414.1267879,3,0,No Failure
4.297221219,6.96115243,4.790976139,29.37860188,396.5885052,3,0,No Failure
5.137628315,6.108655003,3.274177284,47.92575237,415.9668163,3,0,No Failure
5.943326017,3.086134324,4.324238514,36.09012749,370.8537637,3,0,No Failure
3.991406636,3.458277049,7.747951846,33.45792527,440.4975167,3,0,No Failure
5.159650566,4.043049587,7.371860734,28.96476449,425.6367164,3,0,No Failure
7.028439574,7.547175684,7.826608858,40.23365101,379.3570246,3,0,No Failure
6.405433284,7.27018631,7.42705317,47.86118311,419.8503026,3,0,No Failure
5.36346362,7.122609472,3.607663826,44.58338589,373.6164203,3,0,No Failure
3.693640624,7.711701803,5.90608559,27.79770189,425.321419,3,0,No Failure
2.010934804,4.618662599,2.637560566,40.4318851,398.0177786,3,0,No Failure
3.989246424,2.591584414,5.935012854,32.27861616,446.116332,3,0,No Failure
6.051500948,2.369008034,5.970357095,28.02066034,415.3898898,3,0,No Failure
2.333128533,7.257979035,7.301320593,37.18421547,423.6847722,3,0,No Failure
3.330233778,2.069820101,7.55761858,42.37612221,420.9654591,3,0,No Failure
2.826277526,7.858326715,7.331128454,41.19149465,388.0276386,3,0,No Failure
2.143519791,6.845467696,7.354382213,38.580907,413.519378,3,0,No Failure
2.639987264,6.272785148,3.391980499,33.9411153,420.7692032,3,0,No Failure
3.617818564,5.703337309,3.428318897,35.05228436,432.7558114,3,0,No Failure
2.908350473,3.286004979,2.591364842,44.44535531,400.0366125,3,0,No Failure
7.163137583,6.765503792,6.445441724,41.92311104,416.9857369,3,0,No Failure
3.379512802,3.304302592,6.015429709,35.02727575,443.3917767,3,0,No Failure
3.950535502,7.928076282,6.389374507,44.32085664,384.2152248,3,0,No Failure
3.453729913,3.294766471,4.061716808,40.60191639,397.0015388,3,0,No Failure
4.012883875,5.566743562,2.740978788,49.44238804,402.5956743,3,0,No Failure
4.453504241,4.89229281,4.256848464,27.61844555,439.2490033,3,0,No Failure
5.385679822,4.467987145,4.280722683,32.58503671,395.7163221,3,0,No Failure
7.874195993,4.730376031,5.20598185,46.30561742,360.3962404,1,1,Trimmer Bearing Fault
3.516712393,7.585789578,2.358955936,37.58741936,382.3883673,3,0,No Failure
5.915798141,7.781759898,2.64355295,30.11947016,422.877318,3,0,No Failure
7.375013062,4.895466795,3.501398961,45.23313603,414.7942975,3,0,No Failure
7.182743227,7.48585901,5.265388564,28.49087253,371.1546113,3,0,No Failure
7.188544113,5.302476907,7.821627905,39.41217507,413.7933069,3,0,No Failure
6.815316542,2.609751453,4.398689947,38.25692021,415.4740386,3,0,No Failure
7.479793766,4.425471727,2.932316895,44.72259799,350.7142085,3,0,No Failure
2,2.155002088,2.428785165,37.32689693,365.7684388,2,1,Drill Issue
2.968855241,6.0929071,2.657821624,29.89427038,420.6774789,3,0,No Failure
3.954272041,4.811390735,7.827241356,38.69302841,369.6712501,3,0,No Failure
5.433212189,3.308013982,6.566751481,29.29312958,380.3229956,3,0,No Failure
2.547428054,3.756839167,7.407660605,45.80142377,414.9133067,3,0,No Failure
3.767135135,7.77452378,5.042174312,31.01337131,406.8820174,3,0,No Failure
2.296431433,5.966444208,4.497174341,46.66770045,421.2530309,3,0,No Failure
3.183645453,6.823306915,5.307677381,42.60223328,425.7719999,3,0,No Failure
3.43470997,6.617814127,3.608491774,35.681094,379.9192203,3,0,No Failure
4.444474089,7.131976322,4.908864208,42.00225474,390.6170438,3,0,No Failure
2.021974473,4.520561544,7.677905815,30.50011171,385.5753117,3,0,No Failure
7.032655211,3.453451189,5.431689783,35.64473518,391.6614977,3,0,No Failure
3.005797652,7.415564609,7.683425517,46.03294724,399.2309968,3,0,No Failure
3.80724152,6.59776647,7.494633972,37.50571105,396.8178124,3,0,No Failure
6.261932095,3.005843498,2.456893398,46.27784978,427.4960476,3,0,No Failure
2.205640614,4.474500784,2.420578162,39.075482,444.4813632,3,0,No Failure
3.408191716,7.605691225,5.717594024,41.12757709,386.6826579,3,0,No Failure
7.632118267,6.761333586,4.934451025,38.42110965,378.3883197,3,0,No Failure
2.015994981,5.66122574,6.581815889,48.66958754,449.226046,3,0,No Failure
3.755257426,2.293474557,4.111560766,27.41506258,449.9912093,3,0,No Failure
2.619948375,4.429227347,2.980223677,42.15319344,387.3530561,3,0,No Failure
2.62020444,3.922188531,7.660266241,38.23097455,371.779676,3,0,No Failure
3.104182659,3.817553006,5.309366261,49.99336568,410.627293,3,0,No Failure
7.953698947,3.947244088,2,28.52873714,372.3886621,1,1,Trimmer Bearing Fault
2.246759485,4.722684871,6.599236634,34.41347779,353.5715326,3,0,No Failure
5.619741037,3.496562553,2.287746674,42.92109306,406.7812492,3,0,No Failure
5.151370494,3.088176734,4.488762396,29.98974045,367.4396842,3,0,No Failure
4.945291668,3.004241701,7.074143136,40.97572562,374.7482886,3,0,No Failure
7.745935648,5.571178119,5.75370868,28.69220781,436.1683212,3,0,No Failure
2.765332832,7.350732689,7.805410605,40.85460331,374.1542305,3,0,No Failure
4.843335847,5.727684184,2.950148999,32.61125231,358.3008356,3,0,No Failure
2.139449469,2.749906727,4.406878299,49.88583031,380.3689315,3,0,No Failure
6.476424636,4.106213863,2.046506415,48.28993626,360.7030966,3,0,No Failure
2.798911533,2.290838359,2.799065192,49.87736301,427.3018586,1,1,Trimmer Bearing Fault
3.071209933,2,3.166626319,35.49955077,359.0669295,1,1,Trimmer Bearing Fault
7.067907655,6.756521465,3.871968943,30.66643324,429.3804423,3,0,No Failure
5.802595802,5.930388246,7.757918671,35.94088095,423.3084267,3,0,No Failure
6.733277964,3.332620055,6.106482466,34.7653835,366.7445874,3,0,No Failure
6.709702851,4.707571254,6.350014338,36.26909505,438.884392,3,0,No Failure
3.918695723,7.611923764,7.41635103,28.306645,428.585609,3,0,No Failure
7.607600968,3.776280321,5.494146476,36.28311282,408.4233782,3,0,No Failure
7.667085174,2.435173865,3.397357317,32.1746694,419.3159197,3,0,No Failure
6.549692953,5.908423803,6.991613385,27.3791262,449.5933935,3,0,No Failure
2.897155365,4.476402625,7.613022354,49.00339961,411.4492476,3,0,No Failure
7.030578757,2.715627097,6.902118751,48.4591236,352.670124,3,0,No Failure
7.961518158,4.842053069,2.3571533,44.57941127,378.8368348,3,0,No Failure
7.561605969,7.927301956,7.087848047,36.00518159,400.5638682,3,0,No Failure
7.136156007,2.854650656,4.234398374,32.35577368,356.1675311,3,0,No Failure
2.121575439,4.052365046,5.643772754,40.10583749,366.0960132,3,0,No Failure
5.89548119,5.939950502,4.704159507,40.63712845,444.2782048,3,0,No Failure
3.16642634,4.665583309,2.192580658,35.32213496,409.4951644,3,0,No Failure
6.694607578,7.063049451,7.909596432,35.41239487,419.7314926,3,0,No Failure
